"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-07","Jul-2020","NATCUR","National currency","9","Billions",,,117.1451,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-08","Aug-2020","NATCUR","National currency","9","Billions",,,147.9246,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-09","Sep-2020","NATCUR","National currency","9","Billions",,,152.4182,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-10","Oct-2020","NATCUR","National currency","9","Billions",,,154.6314,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-11","Nov-2020","NATCUR","National currency","9","Billions",,,168.9637,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-12","Dec-2020","NATCUR","National currency","9","Billions",,,159.5276,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2021-01","Jan-21","NATCUR","National currency","9","Billions",,,149.1094,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2021-02","Feb-21","NATCUR","National currency","9","Billions",,,144.3673,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","9","Billions",,,-15.38625,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","9","Billions",,,-13.89099,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","9","Billions",,,-10.18197,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","9","Billions",,,-14.18249,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","9","Billions",,,-15.99942,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2019-12","Dec-2019","NATCUR","National currency","9","Billions",,,-22.55564,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-01","Jan-2020","NATCUR","National currency","9","Billions",,,-26.72155,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-02","Feb-2020","NATCUR","National currency","9","Billions",,,-20.74822,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-03","Mar-2020","NATCUR","National currency","9","Billions",,,-35.40026,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-04","Apr-2020","NATCUR","National currency","9","Billions",,,-30.04496,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-05","May-2020","NATCUR","National currency","9","Billions",,,-21.16758,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-06","Jun-2020","NATCUR","National currency","9","Billions",,,-17.76381,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-07","Jul-2020","NATCUR","National currency","9","Billions",,,-17.79567,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-08","Aug-2020","NATCUR","National currency","9","Billions",,,-44.99508,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-09","Sep-2020","NATCUR","National currency","9","Billions",,,-38.51228,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-10","Oct-2020","NATCUR","National currency","9","Billions",,,-26.34605,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-11","Nov-2020","NATCUR","National currency","9","Billions",,,-44.24399,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2020-12","Dec-2020","NATCUR","National currency","9","Billions",,,-29.63862,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2021-01","Jan-21","NATCUR","National currency","9","Billions",,,-22.57654,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCMLSA","National Currency, Seasonally adjusted","M","Monthly","2021-02","Feb-21","NATCUR","National currency","9","Billions",,,-25.48555,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","9","Billions",,,90.50677,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","9","Billions",,,74.62021,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","9","Billions",,,87.35064,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","9","Billions",,,95.08451,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","9","Billions",,,93.26174,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-12","Dec-2019","NATCUR","National currency","9","Billions",,,90.00227,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-01","Jan-2020","NATCUR","National currency","9","Billions",,,87.11883,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-02","Feb-2020","NATCUR","National currency","9","Billions",,,88.56475,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-03","Mar-2020","NATCUR","National currency","9","Billions",,,84.60434,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-04","Apr-2020","NATCUR","National currency","9","Billions",,,61.50544,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-05","May-2020","NATCUR","National currency","9","Billions",,,69.02614,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-06","Jun-2020","NATCUR","National currency","9","Billions",,,91.75311,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-07","Jul-2020","NATCUR","National currency","9","Billions",,,102.2335,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-08","Aug-2020","NATCUR","National currency","9","Billions",,,90.46729,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-09","Sep-2020","NATCUR","National currency","9","Billions",,,120.4793,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-10","Oct-2020","NATCUR","National currency","9","Billions",,,137.1284,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-11","Nov-2020","NATCUR","National currency","9","Billions",,,128.4971,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-12","Dec-2020","NATCUR","National currency","9","Billions",,,137.6328,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2021-01","Jan-21","NATCUR","National currency","9","Billions",,,111.172,,
"XTEXVA01","Exports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2021-02","Feb-21","NATCUR","National currency","9","Billions",,,113.3634,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","9","Billions",,,109.4717,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","9","Billions",,,87.38605,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","9","Billions",,,96.84803,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","9","Billions",,,105.1456,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","9","Billions",,,104.6835,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-12","Dec-2019","NATCUR","National currency","9","Billions",,,116.8271,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-01","Jan-2020","NATCUR","National currency","9","Billions",,,113.8615,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-02","Feb-2020","NATCUR","National currency","9","Billions",,,106.9682,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-03","Mar-2020","NATCUR","National currency","9","Billions",,,119.2526,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-04","Apr-2020","NATCUR","National currency","9","Billions",,,92.88641,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-05","May-2020","NATCUR","National currency","9","Billions",,,92.84392,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-06","Jun-2020","NATCUR","National currency","9","Billions",,,111.229,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-07","Jul-2020","NATCUR","National currency","9","Billions",,,121.6354,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-08","Aug-2020","NATCUR","National currency","9","Billions",,,136.2172,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-09","Sep-2020","NATCUR","National currency","9","Billions",,,157.0544,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-10","Oct-2020","NATCUR","National currency","9","Billions",,,156.0838,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-11","Nov-2020","NATCUR","National currency","9","Billions",,,168.8387,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-12","Dec-2020","NATCUR","National currency","9","Billions",,,172.6355,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2021-01","Jan-21","NATCUR","National currency","9","Billions",,,133.7416,,
"XTIMVA01","Imports in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2021-02","Feb-21","NATCUR","National currency","9","Billions",,,136.7269,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","9","Billions",,,-18.96495,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","9","Billions",,,-12.76583,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","9","Billions",,,-9.497388,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","9","Billions",,,-10.06113,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","9","Billions",,,-11.42174,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2019-12","Dec-2019","NATCUR","National currency","9","Billions",,,-26.82482,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-01","Jan-2020","NATCUR","National currency","9","Billions",,,-26.74265,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-02","Feb-2020","NATCUR","National currency","9","Billions",,,-18.40349,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-03","Mar-2020","NATCUR","National currency","9","Billions",,,-34.64827,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-04","Apr-2020","NATCUR","National currency","9","Billions",,,-31.38097,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-05","May-2020","NATCUR","National currency","9","Billions",,,-23.81778,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-06","Jun-2020","NATCUR","National currency","9","Billions",,,-19.4759,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-07","Jul-2020","NATCUR","National currency","9","Billions",,,-19.40192,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-08","Aug-2020","NATCUR","National currency","9","Billions",,,-45.74994,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-09","Sep-2020","NATCUR","National currency","9","Billions",,,-36.5751,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-10","Oct-2020","NATCUR","National currency","9","Billions",,,-18.95531,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-11","Nov-2020","NATCUR","National currency","9","Billions",,,-40.34159,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2020-12","Dec-2020","NATCUR","National currency","9","Billions",,,-35.00276,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2021-01","Jan-21","NATCUR","National currency","9","Billions",,,-22.56956,,
"XTNTVA01","Net trade in goods (value)","TUR","Turkey","NCML","National Currency","M","Monthly","2021-02","Feb-21","NATCUR","National currency","9","Billions",,,-23.36353,,
